DATA1
Training Fold 1/5
Fold 4, Epoch 300/4000, Train Loss: 2.55, Val Loss: 2.36, R2: 0.45, RMSE: 1.54, RPD: 1.35
Fold 4, Epoch 400/4000, Train Loss: 2.99, Val Loss: 2.29, R2: 0.46, RMSE: 1.51, RPD: 1.37
Fold 4, Epoch 500/4000, Train Loss: 2.68, Val Loss: 2.33, R2: 0.45, RMSE: 1.53, RPD: 1.35
Fold 4, Epoch 600/4000, Train Loss: 2.26, Val Loss: 2.29, R2: 0.46, RMSE: 1.51, RPD: 1.36
Fold 4, Epoch 700/4000, Train Loss: 1.93, Val Loss: 2.22, R2: 0.48, RMSE: 1.49, RPD: 1.39
Fold 4, Epoch 800/4000, Train Loss: 1.89, Val Loss: 2.05, R2: 0.52, RMSE: 1.43, RPD: 1.44
Fold 4, Epoch 900/4000, Train Loss: 2.00, Val Loss: 2.25, R2: 0.47, RMSE: 1.50, RPD: 1.38
Fold 4, Epoch 1000/4000, Train Loss: 1.98, Val Loss: 1.88, R2: 0.56, RMSE: 1.37, RPD: 1.51
Fold 4, Epoch 1100/4000, Train Loss: 1.94, Val Loss: 1.94, R2: 0.55, RMSE: 1.39, RPD: 1.48
Fold 4, Epoch 1200/4000, Train Loss: 1.81, Val Loss: 1.98, R2: 0.54, RMSE: 1.41, RPD: 1.47
Fold 4, Epoch 1300/4000, Train Loss: 1.90, Val Loss: 1.84, R2: 0.57, RMSE: 1.36, RPD: 1.52
Fold 4, Epoch 1400/4000, Train Loss: 1.60, Val Loss: 1.85, R2: 0.57, RMSE: 1.36, RPD: 1.52
Fold 4, Epoch 1500/4000, Train Loss: 1.96, Val Loss: 1.94, R2: 0.55, RMSE: 1.39, RPD: 1.48
Fold 4, Epoch 1600/4000, Train Loss: 1.64, Val Loss: 1.83, R2: 0.57, RMSE: 1.35, RPD: 1.53
Fold 4, Epoch 1700/4000, Train Loss: 1.49, Val Loss: 1.82, R2: 0.57, RMSE: 1.35, RPD: 1.53
Fold 4, Epoch 1800/4000, Train Loss: 1.75, Val Loss: 1.70, R2: 0.60, RMSE: 1.31, RPD: 1.58
Fold 4, Epoch 1900/4000, Train Loss: 1.41, Val Loss: 1.57, R2: 0.63, RMSE: 1.25, RPD: 1.65
Fold 4, Epoch 2000/4000, Train Loss: 1.51, Val Loss: 1.57, R2: 0.63, RMSE: 1.25, RPD: 1.65
Fold 4, Epoch 2100/4000, Train Loss: 1.26, Val Loss: 1.76, R2: 0.59, RMSE: 1.33, RPD: 1.56
Fold 4, Epoch 2200/4000, Train Loss: 1.30, Val Loss: 1.49, R2: 0.65, RMSE: 1.22, RPD: 1.69
Fold 4, Epoch 2300/4000, Train Loss: 1.09, Val Loss: 1.60, R2: 0.63, RMSE: 1.26, RPD: 1.64
Fold 4, Epoch 2400/4000, Train Loss: 1.19, Val Loss: 1.44, R2: 0.66, RMSE: 1.20, RPD: 1.72
Fold 4, Epoch 2500/4000, Train Loss: 1.14, Val Loss: 1.57, R2: 0.63, RMSE: 1.25, RPD: 1.65
Fold 4, Epoch 2600/4000, Train Loss: 1.07, Val Loss: 1.52, R2: 0.64, RMSE: 1.23, RPD: 1.68
Fold 4, Epoch 2700/4000, Train Loss: 1.04, Val Loss: 1.36, R2: 0.68, RMSE: 1.17, RPD: 1.77
Fold 4, Epoch 2800/4000, Train Loss: 1.16, Val Loss: 1.29, R2: 0.70, RMSE: 1.14, RPD: 1.82
Fold 4, Epoch 2900/4000, Train Loss: 1.02, Val Loss: 1.30, R2: 0.69, RMSE: 1.14, RPD: 1.81
Fold 4, Epoch 3000/4000, Train Loss: 1.02, Val Loss: 1.08, R2: 0.75, RMSE: 1.04, RPD: 1.99
Fold 4, Epoch 3100/4000, Train Loss: 0.83, Val Loss: 1.30, R2: 0.69, RMSE: 1.14, RPD: 1.81
Fold 4, Epoch 3200/4000, Train Loss: 1.05, Val Loss: 1.08, R2: 0.75, RMSE: 1.04, RPD: 1.99
Fold 4, Epoch 3300/4000, Train Loss: 0.98, Val Loss: 1.56, R2: 0.63, RMSE: 1.25, RPD: 1.65
Fold 4, Epoch 3400/4000, Train Loss: 0.86, Val Loss: 1.03, R2: 0.76, RMSE: 1.02, RPD: 2.04
Fold 4, Epoch 3500/4000, Train Loss: 0.94, Val Loss: 1.34, R2: 0.69, RMSE: 1.16, RPD: 1.79
Fold 4, Epoch 3600/4000, Train Loss: 0.65, Val Loss: 1.24, R2: 0.71, RMSE: 1.11, RPD: 1.86
Fold 4, Epoch 3700/4000, Train Loss: 0.92, Val Loss: 1.12, R2: 0.74, RMSE: 1.06, RPD: 1.96
Fold 4, Epoch 3800/4000, Train Loss: 0.86, Val Loss: 0.96, R2: 0.77, RMSE: 0.98, RPD: 2.11
Fold 4, Epoch 3900/4000, Train Loss: 0.79, Val Loss: 1.00, R2: 0.77, RMSE: 1.00, RPD: 2.07
Fold 4, Epoch 4000/4000, Train Loss: 1.06, Val Loss: 1.01, R2: 0.76, RMSE: 1.01, RPD: 2.05
Fold 4, Epoch 4000/4000, Cal Loss: 0.39, R2C: 0.91, RMSEC: 0.62, RPDC: 3.40,Val Loss: 0.91, R2: 0.79, RMSE: 0.95, RPD: 2.17

Training Fold 5/5
Fold 5, Epoch 100/4000, Train Loss: 3.20, Val Loss: 3.17, R2: 0.18, RMSE: 1.78, RPD: 1.11
Fold 5, Epoch 200/4000, Train Loss: 2.82, Val Loss: 2.83, R2: 0.27, RMSE: 1.68, RPD: 1.17
Fold 5, Epoch 300/4000, Train Loss: 2.95, Val Loss: 2.50, R2: 0.36, RMSE: 1.58, RPD: 1.25
Fold 5, Epoch 400/4000, Train Loss: 2.41, Val Loss: 2.34, R2: 0.40, RMSE: 1.53, RPD: 1.29
Fold 5, Epoch 500/4000, Train Loss: 2.56, Val Loss: 1.95, R2: 0.50, RMSE: 1.40, RPD: 1.41
Fold 5, Epoch 600/4000, Train Loss: 2.08, Val Loss: 2.32, R2: 0.40, RMSE: 1.52, RPD: 1.29
Fold 5, Epoch 700/4000, Train Loss: 1.83, Val Loss: 1.95, R2: 0.50, RMSE: 1.40, RPD: 1.41
Fold 5, Epoch 800/4000, Train Loss: 2.02, Val Loss: 1.95, R2: 0.50, RMSE: 1.40, RPD: 1.41
Fold 5, Epoch 900/4000, Train Loss: 1.87, Val Loss: 1.85, R2: 0.52, RMSE: 1.36, RPD: 1.45
Fold 5, Epoch 1000/4000, Train Loss: 2.03, Val Loss: 1.93, R2: 0.50, RMSE: 1.39, RPD: 1.42
Fold 5, Epoch 1100/4000, Train Loss: 1.73, Val Loss: 1.70, R2: 0.56, RMSE: 1.30, RPD: 1.51
Fold 5, Epoch 1200/4000, Train Loss: 1.54, Val Loss: 1.77, R2: 0.55, RMSE: 1.33, RPD: 1.48
Fold 5, Epoch 1300/4000, Train Loss: 1.54, Val Loss: 2.15, R2: 0.45, RMSE: 1.47, RPD: 1.34
Fold 5, Epoch 1400/4000, Train Loss: 1.53, Val Loss: 1.65, R2: 0.58, RMSE: 1.28, RPD: 1.53
Fold 5, Epoch 1500/4000, Train Loss: 1.72, Val Loss: 1.78, R2: 0.54, RMSE: 1.33, RPD: 1.48
Fold 5, Epoch 1600/4000, Train Loss: 1.36, Val Loss: 1.58, R2: 0.59, RMSE: 1.26, RPD: 1.57
Fold 5, Epoch 1700/4000, Train Loss: 1.29, Val Loss: 1.74, R2: 0.55, RMSE: 1.32, RPD: 1.49
Fold 5, Epoch 1800/4000, Train Loss: 1.55, Val Loss: 1.58, R2: 0.59, RMSE: 1.26, RPD: 1.57
Fold 5, Epoch 1900/4000, Train Loss: 1.31, Val Loss: 1.56, R2: 0.60, RMSE: 1.25, RPD: 1.58
Fold 5, Epoch 2000/4000, Train Loss: 1.38, Val Loss: 1.62, R2: 0.58, RMSE: 1.27, RPD: 1.55
Fold 5, Epoch 2100/4000, Train Loss: 1.04, Val Loss: 1.62, R2: 0.58, RMSE: 1.27, RPD: 1.55
Fold 5, Epoch 2200/4000, Train Loss: 1.62, Val Loss: 1.68, R2: 0.57, RMSE: 1.29, RPD: 1.52
Fold 5, Epoch 2300/4000, Train Loss: 1.20, Val Loss: 1.56, R2: 0.60, RMSE: 1.25, RPD: 1.58
Fold 5, Epoch 2400/4000, Train Loss: 1.17, Val Loss: 1.32, R2: 0.66, RMSE: 1.15, RPD: 1.71
Fold 5, Epoch 2500/4000, Train Loss: 1.06, Val Loss: 1.29, R2: 0.67, RMSE: 1.13, RPD: 1.74
Fold 5, Epoch 2600/4000, Train Loss: 1.18, Val Loss: 1.09, R2: 0.72, RMSE: 1.04, RPD: 1.89
Fold 5, Epoch 2700/4000, Train Loss: 1.11, Val Loss: 1.28, R2: 0.67, RMSE: 1.13, RPD: 1.74
Fold 5, Epoch 2800/4000, Train Loss: 0.96, Val Loss: 1.09, R2: 0.72, RMSE: 1.04, RPD: 1.89
Fold 5, Epoch 2900/4000, Train Loss: 0.94, Val Loss: 1.04, R2: 0.73, RMSE: 1.02, RPD: 1.93
Fold 5, Epoch 3000/4000, Train Loss: 0.98, Val Loss: 1.37, R2: 0.65, RMSE: 1.17, RPD: 1.68
Fold 5, Epoch 3100/4000, Train Loss: 0.95, Val Loss: 1.17, R2: 0.70, RMSE: 1.08, RPD: 1.83
Fold 5, Epoch 3200/4000, Train Loss: 0.93, Val Loss: 0.89, R2: 0.77, RMSE: 0.95, RPD: 2.08
Fold 5, Epoch 3300/4000, Train Loss: 0.94, Val Loss: 1.27, R2: 0.67, RMSE: 1.13, RPD: 1.75
Fold 5, Epoch 3400/4000, Train Loss: 0.77, Val Loss: 0.86, R2: 0.78, RMSE: 0.93, RPD: 2.13
Fold 5, Epoch 3500/4000, Train Loss: 0.77, Val Loss: 0.89, R2: 0.77, RMSE: 0.94, RPD: 2.09
Fold 5, Epoch 3600/4000, Train Loss: 0.75, Val Loss: 1.07, R2: 0.72, RMSE: 1.03, RPD: 1.91
Fold 5, Epoch 3700/4000, Train Loss: 0.79, Val Loss: 0.88, R2: 0.77, RMSE: 0.94, RPD: 2.11
Fold 5, Epoch 3800/4000, Train Loss: 0.76, Val Loss: 1.01, R2: 0.74, RMSE: 1.00, RPD: 1.96
Fold 5, Epoch 3900/4000, Train Loss: 0.91, Val Loss: 1.04, R2: 0.73, RMSE: 1.02, RPD: 1.93
Fold 5, Epoch 4000/4000, Train Loss: 0.78, Val Loss: 0.82, R2: 0.79, RMSE: 0.91, RPD: 2.18
Fold 5, Epoch 4000/4000, Cal Loss: 0.31, R2C: 0.93, RMSEC: 0.55, RPDC: 3.87,Val Loss: 0.67, R2: 0.83, RMSE: 0.82, RPD: 2.40

Cross-validation Results:
Average Val Loss: 0.77 ± 0.15
Average R²: 0.83 ± 0.02
Average RMSE: 0.87 ± 0.09
Average RPD: 2.42 ± 0.16

DATA2
Training Fold 1/5
Fold 1, Epoch 100/4000, Train Loss: 0.40, Val Loss: 0.52, R2: 0.54, RMSE: 0.72, RPD: 1.47
Fold 1, Epoch 200/4000, Train Loss: 0.22, Val Loss: 0.40, R2: 0.64, RMSE: 0.63, RPD: 1.67
